1.000000000000000021e-03,3.723696188946560084e-03
1.073030940526156513e-03,3.698998307299630403e-03
1.151395399326446845e-03,3.672284323166712626e-03
1.235482888256747005e-03,3.643389584082094238e-03
1.325711365590109434e-03,3.612126095809935732e-03
1.422529313485369025e-03,3.578293746669643401e-03
1.526417967175233313e-03,3.541672661870150750e-03
1.637893706954064591e-03,3.502031750958837716e-03
1.757510624854791278e-03,3.459119183644695020e-03
1.885863278772649705e-03,3.412660697538906929e-03
2.023589647725157481e-03,3.362377399173397622e-03
2.171374302937517306e-03,3.307947818456252308e-03
2.329951810515372077e-03,3.249066060915423420e-03
2.500110382617930661e-03,3.185391309232938391e-03
2.682695795279724585e-03,3.116563760451235114e-03
2.878615592354568341e-03,3.042243223309433475e-03
3.088843596477481527e-03,2.962070213678188665e-03
3.314424749466424961e-03,2.875697845472386088e-03
3.556480306223128336e-03,2.782798558015546486e-03
3.816213407949356744e-03,2.683077450831865187e-03
4.094915062380427399e-03,2.576294648862957962e-03
4.393970560760790747e-03,2.462278985448491508e-03
4.714866363457394238e-03,2.340961629814319531e-03
5.059197488435822690e-03,2.212408190240788310e-03
5.428675439323859403e-03,2.076843032376092350e-03
5.825136712468926593e-03,1.934701967134568870e-03
6.250551925273976385e-03,1.786661916433998501e-03
6.707035611184306370e-03,1.633672998209721771e-03
7.196856730011521458e-03,1.477019055680274615e-03
7.722449945836254090e-03,1.318308332384064089e-03
8.286427728546841634e-03,1.159493645900142988e-03
8.891593339164640536e-03,1.002839134024817880e-03
9.540954763499944619e-03,8.508634764025377415e-04
1.023773966339584784e-02,7.047961485164681589e-04
1.098541141987558444e-02,5.704188890084837442e-04
1.178768634793587317e-02,4.485629611763904926e-04
1.264855216855295846e-02,3.412905935792870209e-04
1.357228782971653738e-02,2.505475295074482489e-04
1.456348477501243598e-02,1.757147458613587780e-04
1.562706976546994822e-02,1.172236408304960347e-04
1.676832936811008257e-02,7.383733877332955705e-05
1.799293623291552471e-02,4.353776743082249010e-05
1.930697728883249559e-02,2.376149067117619385e-05
2.071698399895307782e-02,1.190308750464838509e-05
2.222996482526194348e-02,5.386619734039722487e-06
2.385344006431418945e-02,2.175372071221225073e-06
2.559547922699535738e-02,7.612253155184867009e-07
2.746474114816051595e-02,2.277576943254524737e-07
2.947051702551809621e-02,5.430317989066225854e-08
3.162277660168379134e-02,1.196970447642687530e-08
